ID	SEN0_1	SEN0_2	SEN0_3	SEN7_1	SEN7_2	SEN7_3	TON0_1	TON0_2	TON0_3	TON7_1	TON7_2	TON7_3	TON30_1	TON30_2	TON30_3
MSTRG.22745	0	0.146187	0	1.062935	3.330922	1.657066	0	0.238525	0	0.719117	0.427469	0.268376	1.964657	0.613819	1.501270
MSTRG.22747	5.582475	4.146308	3.651766	4.795196	3.913757	3.608600	4.686775	3.881099	3.336862	3.453443	2.210436	1.604341	3.344371	3.516359	3.536558
MSTRG.22748	4.664693	0.444819	0.615508	1.249632	0.979954	0.705526	0.450383	1.085209	0.273205	1.505530	1.035875	0.143714	0.743889	1.051249	0.720314
MSTRG.22749	3.250883	0.309292	1.261145	0.627188	0.141001	0.432520	0.417026	0.920812	0.341255	1.096232	0.959985	0.419494	0.000000	0.306884	0.792780
MSTRG.22750	3.004833	0.204109	0.406983	0.384547	0.536774	0.577830	0.744944	0.918091	0.386975	1.010577	1.018341	0.415186	0.421131	0.364192	1.080412
MSTRG.22751	3.035792	0.086370	0.617477	0.618769	0.705425	0.000000	0.828207	0.760914	0.560563	0.000000	0.000000	0.000000	0.000000	1.075583	0.066549
MSTRG.22754	0.215396	0.184122	0.424785	0.889124	0.635284	1.451732	0	0.301924	0.101575	1.075445	0.198201	0.178008	2.043571	3.003239	2.268446
MSTRG.22755	0	0	0	0	0	0.749715	0.359795	0.290745	0.098141	3.501840	0.858881	0.175054	5.743889	12.869416	5.676788
MSTRG.22756	1.279219	0	0	0.582272	2.883456	1.455210	0	0	0	0.036275	0	0	0	0.169822	0.092093
MSTRG.22758	2.105546	3.656704	1.216694	1.970039	2.561994	2.779992	0.893214	2.991981	1.171962	1.874404	0.848623	0.410040	1.216911	1.314484	0.851533
MSTRG.22761	0	1.093889	0	1.027000	0.990928	2.287535	0	0.410998	0	0	0	0	0.428830	0.564352	0.654637
MSTRG.22762	0	0.101024	0	1.032552	0.550073	3.766852	0	0	0	0	0	0	0.229954	0	1.903247
MSTRG.22763	0.252543	0.499676	0.390688	256.590883	283.718074	382.605922	0.000000	0.102275	0	295.112112	23.362600	2.128489	102.506272	221.987588	130.860826
MSTRG.22764	0.712842	0.526456	1.040528	217.589775	204.503383	346.415994	0.000000	0.439932	0	253.347905	41.114117	1.484541	69.313504	187.970045	60.747408
MSTRG.22765	0.000000	0.000000	0.000000	92.029329	235.871717	114.402760	0.000000	0.941884	0	164.912787	15.257099	2.049808	9.118753	237.907823	181.017748
MSTRG.22766	0.000000	0.000000	0.710768	4.482598	2.117270	2.298331	0.000000	0.000000	0	2.752590	0.000000	0.332335	10.729532	0.422080	0.000000
MSTRG.22767	0.402659	0.000000	0.000000	92.442179	341.232774	147.487489	0.000000	0.244579	0	71.781364	10.117556	0.586503	20.842951	46.256362	21.251947
MSTRG.22769	0	12.984584	1.439863	4.160841	13.133938	9.532475	0.516954	1.960195	1.267318	0.945508	1.217830	0	11.392442	7.924229	5.777522
MSTRG.22770	0	0	0	0.545330	1.559124	1.893149	0	0.610714	0	0.298944	0	0	0.283383	0.398866	0
MSTRG.22774	2.862449	0	0	0	0.915127	0	0	0.486240	0	0.490873	1.767193	0	1.257180	0	0.028040
MSTRG.22775	0	0.538684	0	1.988082	0.755502	1.835871	0	0	1.200712	0	0	0	2.735380	3.034459	1.576382
MSTRG.22778	0	2.369236	0	0	0	0	0	0	0	1.648010	0	0	0	0	0
MSTRG.22779	0	2.393168	0.688319	0	0	0.651769	0.088847	0	0	1.639515	0	0	0	0	0
MSTRG.22780	0	0.641079	0	0.780774	1.620015	2.171131	1.298194	0.697324	0	1.341468	0	0	0.760393	0.910865	0.303782
MSTRG.22781	0.332594	0.257792	0	0.663382	1.910921	1.871684	0.279260	0	0.775309	0.566754	0.895176	0.267310	1.817420	0	0.640741
MSTRG.22785	0.699244	0	0	0	1.626463	3.213419	0	0.361765	0	0.246366	0.630490	0	0.591244	0	0.902573
MSTRG.22786	0	0.238980	1.616002	3.120493	3.084261	2.182590	0	0.376890	0	0.471429	0.354251	0	0	0.083496	0.525237
MSTRG.22787	0	0.792344	0	2.410091	1.650220	1.338356	0	0.433096	0.218557	0.329068	1.686674	0	0	0.562894	0.610504
MSTRG.22789	0.256674	2.193765	0.113116	1.370103	2.458648	2.942528	0.162992	0.233271	0.059304	1.419477	0.516970	0	1.999387	4.567968	1.482613
MSTRG.2279	0	0	0.285702	0.480159	1.921078	0.179496	0	0.540776	2.462220	0.697083	0	0	0	1.056911	0.080241
MSTRG.22791	0.580671	0	0.327371	0.382732	2.641994	0.798210	0	0.609790	0	0.612405	0.872773	0	0	1.339508	2.415287
MSTRG.22792	0.216510	0	0	0.219767	1.252725	1.143553	0	0.394531	0	0	1.357773	0	0.181243	1.537026	1.175541
MSTRG.22793	1.391246	0	0	0	1.561696	2.011603	0	2.072344	0	1.117003	0	0	0	0	2.390540
MSTRG.22794	0.816408	0.227186	0.239060	1.106767	2.523532	0.384704	0.918962	1.241804	0	1.933016	0.243335	0	0.661634	1.931921	1.550924
MSTRG.22795	0	0	0	0	0	0	0.383051	3.263141	0	1.474503	0	0	0	0	0.396435
MSTRG.22796	1.635895	2.672364	1.149002	6.494045	14.646703	9.498950	1.574151	1.682556	1.265467	4.090177	2.865810	0.834269	4.087791	9.672674	5.213769
MSTRG.22797	0.575592	0.238660	0.252395	0.460098	2.329597	1.819615	0	0	0	1.595128	0.774602	0.464969	1.194904	1.022400	1.089470
MSTRG.22798	0.000000	2.928516	1.078549	1.966522	2.477602	5.224285	0.611460	0	0.082330	2.315829	0.000000	0.430815	1.668970	2.827813	0.546818
MSTRG.22799	0.560592	0.602711	0.163878	0.275030	4.199362	2.029322	0.619710	0	0.408964	0.000000	0.333619	0.303434	0.481070	2.456198	0.000000
MSTRG.228	0	4.680163	0.831885	1.925675	2.167917	1.338702	1.600912	0	0.872266	1.683742	0	0	3.990235	2.246528	6.691352
MSTRG.22800	0.193405	1.105309	0.193845	0.448721	2.027065	1.709454	0.259266	0	0.798794	1.175075	0.494770	0	0.738264	1.679081	0.993585
MSTRG.22806	0.310389	1.477115	0.540335	2.341677	3.412230	3.162716	0.399435	0.565600	0.567991	2.134254	0.579218	0	0.783409	0.735108	0.837646
MSTRG.22807	0	0.115227	0	0.526257	1.435898	1.449239	0.074667	0	0.050218	0.613521	0	0.113385	0	0	0.621478
MSTRG.22809	0.823657	0.000000	0.820843	1.239824	0.000000	0.000000	2.369492	0.852779	0.185047	0.398734	0.197335	0.330070	0.000000	0.000000	0.000000
MSTRG.22811	2.385678	0.662770	0	0	3.680941	0.353523	0.583821	0.000000	0	1.902075	0	0	0.418150	1.812741	0.510666
MSTRG.22815	0.328974	1.932957	0.000000	0.000000	2.013841	1.968537	0.000000	0.000000	0.000000	0	0	0	0.428997	0.000000	0
MSTRG.22817	0.185879	0.103279	0.054338	0.503134	1.074778	0.522909	0.104571	0.056452	0	0.383834	0.111176	0	1.303457	4.541653	2.424897
MSTRG.22818	1.286401	2.128199	0.225407	1.637087	2.960888	1.813673	0.433783	1.136931	0.933579	0	0.458879	0.210788	1.922362	3.344912	0.577680
MSTRG.22820	0	0.346359	0.364460	0.440815	0	0.419350	0	0	0.380242	0.848322	0.372843	0	2.447448	1.540328	0.652499
MSTRG.22822	0.908686	2.101044	0.200987	2.073851	3.966114	3.719503	0.579212	1.039854	0.632228	1.220394	0.205610	0.186071	0.770279	1.084181	1.617390
MSTRG.22823	0.499805	1.198498	0.333582	1.848672	3.368675	1.672380	0.080953	0.432218	0.173785	1.189003	0	0.078675	0.322434	0.222656	1.471416
MSTRG.22824	0.426472	0	0	0.735911	1.811194	1.080368	0.719765	0.221482	0	3.028020	0.470618	0	0	0	1.095461
MSTRG.22826	0.877625	0	0	0.338059	0.869759	0.911471	0	0	0	2.364691	0	0	0	2.478231	0
MSTRG.22827	0.490031	1.220917	0.382003	1.590312	2.327797	2.469697	0.229043	0.499058	0.050068	0.523828	0.175611	0.089307	0.680709	0.321733	0.766597
MSTRG.2283	4.365437	6.869556	5.168944	3.520990	6.123535	6.331676	5.840611	2.257886	6.802457	4.747536	1.463014	2.375888	6.028302	5.384186	4.313303
MSTRG.22830	0.000000	1.828311	0.280651	0.649661	0.000000	2.485236	0.000000	0.000000	0.294275	0.000000	0.000000	0.000000	1.340791	0.378953	0.411005
MSTRG.22831	2.125422	0.000000	1.539264	1.350088	0.000000	0.000000	0.436290	1.025884	0.846933	1.122082	0.439636	0.138340	2.127343	1.851693	1.420116
MSTRG.22835	0	0	0.125635	3.993631	10.883855	8.777227	0	0.000000	0.268567	0.278198	7.728600	0	0.270683	0.000000	0.524522
MSTRG.22838	98.002789	251.703578	189.476855	229.382336	240.486042	257.902728	83.889564	84.988996	270.876263	95.017374	98.893283	52.425691	197.061426	306.050692	146.599667
MSTRG.22841	0.000000	0.000000	0.000000	0.670977	0.899936	1.149672	0.000000	0.000000	0.000000	0.000000	0.697711	0.000000	2.613853	0.736729	1.053737
MSTRG.22843	0.192300	2.400840	1.007659	1.950959	2.435587	1.618850	0.162274	0.525622	0.882393	0.341340	0.332111	0	1.130883	0.683149	0.616207
MSTRG.22846	0.340628	2.095972	1.014781	1.174870	2.009898	2.050054	1.581796	0.745463	1.433650	1.808143	1.401786	0.279353	0.972643	1.287532	0.873645
MSTRG.22847	0	0	0.389900	0.128258	3.243910	0.442512	0	0.852779	0.834867	1.520173	1.645857	0	0.393727	0	1.532676
MSTRG.22848	0	1.614641	0.245266	0	0.423662	0.222463	0	0	0.523696	0	2.737174	0	0	0.885138	0.489798
MSTRG.22849	3.151702	5.628445	2.261153	2.262593	5.565661	4.901516	2.448331	10.363932	2.521354	5.573273	0.684575	1.253657	1.715798	1.602441	1.878329
MSTRG.22850	0.417901	0	0	2.618448	0	0.364062	0.840264	3.055444	0	1.543108	0	0	2.578315	0	0.662621
MSTRG.22854	2.417487	0.749261	0.530030	2.763661	2.428593	3.168688	1.259712	1.362862	0.805849	2.413764	1.076309	0.498131	1.255921	1.431359	1.551455
MSTRG.22856	0	0.262062	0	0.952667	0.143341	0.642109	0	0	0	0	0	0	0.084173	1.867376	1.835638
MSTRG.22871	1.880268	3.034044	0.455760	1.550703	1.813204	0.738955	0.669932	0.154658	0.449066	0.463549	0.468586	0.000000	1.316058	0.544270	0.251550
MSTRG.22875	9.995801	9.673305	4.490957	12.546007	16.686954	15.998296	5.629740	13.882271	4.943222	10.415148	10.783214	3.909723	17.073772	18.038655	15.462942
MSTRG.22877	4.206994	0.775233	0.609555	2.795041	7.369477	1.637586	0.792898	2.727445	1.222234	3.947511	5.792872	0.586651	4.647733	2.200156	5.045382
MSTRG.22880	0.521983	0.650114	0.724382	0.674698	0.803122	1.933413	1.115223	0.187918	0.180673	0.546555	0.175395	0.216447	1.151341	0.582234	0.620809
MSTRG.22881	0.465366	0.285141	0.719458	0.746827	1.277126	2.055967	1.336434	0.000000	0.338288	1.590053	0.325097	0	0.741260	1.206698	0.480745
MSTRG.22882	0.000000	0.622223	0.000000	2.127696	0	0.371475	0.464428	0.000000	0.858156	0	2.576164	0	0.402635	0.566715	0.000000
MSTRG.22883	1.108648	0.739189	0.665037	0	1.539514	0.312925	1.579198	0.680811	0.061168	1.147283	0.531138	0.927401	0.072753	0	2.048949
MSTRG.22891	0.399868	1.742137	1.187056	2.627086	3.653230	0.559392	0	0.706790	0.182014	0.173896	0	0.327937	2.840198	2.117783	1.489330
MSTRG.22892	2.939506	6.061732	2.429792	8.428489	12.812495	12.924406	1.535027	3.856138	1.909708	4.736868	2.406801	0.567961	6.981206	9.910273	5.723018
MSTRG.22895	0.548665	1.043267	0.398059	0.916513	0.910750	1.366754	0.672332	0.796401	0.420006	1.031162	0.304515	0	0.342479	1.001952	0.858653
MSTRG.22897	0	2.195461	0	0	0.000000	3.937996	0	1.001705	0	2.911684	1.566355	0	2.162583	2.601220	0.809092
MSTRG.22899	0	0.564434	0.505665	0	3.122952	0.481501	0	0	0	0.257382	0.303032	0	1.030471	1.616052	0.707668
MSTRG.229	0.663624	1.140744	0.594119	0.680626	1.559889	2.856040	0	0.617233	0	2.408068	0	0	0	1.620805	0.412838
MSTRG.2290	0	0.681146	0	1.861186	3.695163	1.562881	0	0.383458	0.155116	0.446887	0.302675	0	0.461941	0.601251	0.756096
MSTRG.22900	0	0.746060	0.520777	3.601537	2.010226	0.266843	0	0	0	0	0.371073	0	0.787915	2.099061	1.597415
MSTRG.22901	4.795347	9.154402	1.333575	4.358633	0.426327	9.119264	0.000000	3.650696	2.009381	0.000000	0.000000	2.231655	5.235783	8.912801	0.000000
MSTRG.22904	0.000000	1.311975	0.958711	0.185863	0.562936	0	0	0.498005	0	0	0	0	2.752241	0.647256	0
MSTRG.22911	0.000000	0.676577	0.000000	1.924993	4.745347	4.281557	0.000000	0.000000	0	2.188896	0.277453	0	1.241686	4.103388	2.261967
MSTRG.22912	0	0	0	1.429922	3.736605	1.452058	0	0.537595	0	1.569714	0.529365	0	1.726280	3.477834	1.887890
MSTRG.22913	0.247619	0.105383	0	0.534777	3.635158	1.423876	0	0.775232	0	2.321582	1.077690	0.216038	0	0	0
MSTRG.22914	0	0	0	1.001087	2.584676	3.139609	0	0.000000	0	0.000000	0.479309	0	0	0.000000	1.068495
MSTRG.22918	2.141144	1.674714	0.441112	2.008294	2.317994	2.475597	0.739325	3.494487	1.254844	2.471463	1.015049	0.206768	1.911686	2.086155	1.211444
MSTRG.22922	0	2.269914	0	0.608200	2.101138	1.691246	0	0	0.717953	0	0	0	1.180065	1.209437	0.778295
MSTRG.22923	0	2.185760	0	0	1.467588	2.026225	2.423100	0	2.640480	2.442283	0.815786	0	0.446924	0.663057	0
MSTRG.22928	1.510929	0.209877	0.220846	0.000000	1.748447	1.738763	0.000000	0.006883	0.926264	3.128954	0.225925	0.413044	1.869687	1.100357	1.774777
MSTRG.22929	0.000000	0.229186	1.060060	0.469301	0.493062	2.985306	0.510005	1.230706	0.000000	1.794232	0.517821	0.000000	1.016940	1.939492	0.913990
MSTRG.22930	0.142622	0.793335	0.969714	2.635111	1.110794	1.465513	1.073715	0.724190	0.595335	3.127532	2.024292	0.275989	1.403493	2.256289	1.442755
MSTRG.22931	0.718297	1.207784	0.132823	0.348287	1.437716	1.198646	0	1.488689	0.388915	0.664275	0.264425	0	0.105742	0.595337	0.420910
MSTRG.22932	0.677567	2.919483	0.778244	1.838609	4.838627	5.028333	0.709644	0.909174	0.519809	1.582700	0.651737	0.198091	1.012498	1.286639	0.671534
MSTRG.22933	0.384985	0.352593	0	2.890034	3.600752	0.780657	0	0.765130	0	0.750949	0	0	0.711858	2.379635	0.400720
MSTRG.22939	0.241472	1.298075	0.797314	0.979198	1.675195	1.909266	1.017827	2.137388	1.050295	1.373739	1.299845	0	0.812623	2.001615	2.713643
MSTRG.22940	1.473999	0.284850	0.653973	0.676181	0.412765	1.219029	0	0.225340	0.102858	1.732874	0.285447	0.203853	2.000271	3.199533	2.790169
MSTRG.22941	0.881375	0	0.336070	0	0	0.597602	0	0	0	0	0	0	0.596439	1.540591	1.960042
MSTRG.22942	1.661232	0.460356	0	0.562075	0.937159	1.545404	0	1.183108	0.254601	0	0.745199	0.227066	1.037738	0.703267	1.598398
MSTRG.22944	8.345533	7.410485	4.797301	10.611904	11.005124	12.250274	4.981260	8.063507	5.709998	6.239969	3.138612	2.409386	9.095476	9.564575	7.794836
MSTRG.22947	0	0	4.016301	5.877763	3.047543	2.966647	0	0.000000	2.339047	0	0	0	0.000000	0.000000	0.000000
MSTRG.22948	0	0	0.614273	1.357952	1.621076	6.388258	1.755464	1.914516	1.288181	4.963847	1.241094	1.148864	4.095540	8.273565	4.041381
MSTRG.22951	0.183723	0	0	0.398176	3.441897	0.697272	0	0.049765	0	0.753593	0.690505	0	0.831336	3.522119	0.768468
MSTRG.22952	0.480024	3.050436	0.817055	2.199365	3.689194	5.584623	0.367261	0.726368	0.813472	1.021767	0.477230	0.145535	2.680291	3.489250	1.669190
MSTRG.22957	0	1.442132	0	3.157541	0	0	0	0	0	0.106983	0	0	0	0	0
MSTRG.22962	1.089314	2.061446	1.205563	2.434175	4.625683	3.836159	0.797606	2.843832	0.797875	2.626448	1.955570	0.475185	1.526722	3.183248	2.709732
MSTRG.22964	0.395122	2.657755	1.772850	1.215355	0.461853	1.251857	0.784734	0.000000	0.000000	0.000000	0.000000	0.654636	0.320672	2.228397	1.454483
MSTRG.22969	1.880268	0	0	0	0.290868	0	0	0.951743	0	2.894282	0	0	0	0	0.838501
MSTRG.22970	0.858686	0	0	0	0.533190	1.440927	0	0	0.625915	3.717569	1.409239	0	0.814937	0	0
MSTRG.22971	0	0	0.399606	0.675198	0	1.790714	0	0.239395	0.480172	0	0.596785	0.264582	2.238547	0.846776	0.854322
MSTRG.22972	0.161023	1.317417	0.799752	2.412999	3.536646	4.371151	0.678497	1.844878	0.690749	1.876420	0.966463	0.350831	1.034325	1.504135	1.454020
MSTRG.22979	0	0	0	1.532223	0.000000	0.350388	0	0	0	0.363576	0.512982	0	1.666850	0.061740	1.592739
MSTRG.22985	0.727777	0.829600	0.895471	1.548459	2.942441	2.728983	0.429465	0.464278	0.236062	1.034378	0.573478	0.105266	1.286679	1.801902	1.807179
MSTRG.22986	0	0.488357	0	1.043825	2.000301	4.093425	0.494465	0.266936	0.538824	1.913776	2.097540	0.480550	2.341638	1.387744	1.505122
MSTRG.22987	0.381823	0.485294	0.669713	0.757696	3.534767	1.075033	0	0	0	1.560524	0.231227	0	0.321236	0	0
MSTRG.2299	2.982798	2.391711	1.002759	5.549481	7.271568	6.698520	1.232312	0.378208	0.228573	4.191549	0.808394	0.795025	6.661643	9.313088	3.087862
MSTRG.22996	1.115167	1.621430	0.947394	1.381522	2.834872	2.771602	1.458607	1.776028	0.996640	1.535527	0.577892	0.265583	1.367299	1.096530	1.631797
MSTRG.22997	1.836483	3.079770	1.300855	0.822626	1.288443	2.531476	0.743495	1.486952	1.587916	0.245807	1.000584	0.304883	1.434037	3.079372	1.332112
MSTRG.22998	1.129026	0	0	0.197588	0.810937	0.551732	0	2.950039	1.858636	1.416667	0.582139	1.011071	0.240198	1.294699	2.414652
MSTRG.23	0.000000	0.000000	0.000000	8.349943	32.809932	8.748203	0.000000	0.000000	0	5.285805	3.932610	0	20.198969	95.250342	14.501878
MSTRG.2300	2.754851	13.439824	6.080285	23.637635	29.909547	25.225396	5.811332	5.813218	4.684901	14.645463	6.109523	2.760348	15.375586	32.254296	17.440548
MSTRG.23002	0.041681	0.000000	0.685383	0.000000	3.617477	0.154413	0.092328	0.000000	0.000000	1.165265	1.224672	0.679386	0.000000	0.000000	1.047218
MSTRG.23005	2.901883	15.225257	5.505882	16.503897	22.024830	11.166758	2.360795	9.322977	4.180101	5.797515	1.628076	0.396976	7.788894	8.859483	5.950074
MSTRG.23008	1.124913	0	0.296979	0	1.073608	1.964017	0	0.576916	0.426568	0.675195	0.441149	0.650544	0.542479	0.134582	0.929412
MSTRG.23009	3.647071	0.626917	0	0	0.923210	0	0	1.810978	0	0	0	0	0	1.079689	0.219565
MSTRG.23010	2.187568	0.317454	0.438390	0.562922	0.583079	0.720970	0.267853	0.632241	0.146859	0.706584	0.572055	0.130976	0.363790	0.661443	1.007626
MSTRG.23011	4.962123	3.508731	2.173267	2.638235	3.318227	5.280561	2.584303	3.215142	2.759051	2.266354	2.214218	1.136074	2.517621	3.184384	2.163361
MSTRG.23012	0.000000	0.000000	0.000000	0.000000	0.000000	1.691214	0.000000	0.000000	0.000000	0.696526	0.000000	0.000000	0.000000	0.000000	1.388931
MSTRG.23013	4.377088	7.816243	5.165770	8.061962	14.207967	12.367260	2.240911	3.528857	4.215323	4.892620	3.790726	5.770203	5.336672	2.333007	7.736929
MSTRG.2302	2.568835	9.367148	1.905054	8.909527	11.476766	12.554496	3.116797	8.188573	2.786273	6.983262	3.344544	1.066741	9.490301	14.638824	9.737117
MSTRG.23028	0.000000	0.638756	0.000000	0.727378	0.443447	2.161913	0.000000	1.651455	0.660718	0.340104	0.000000	0.000000	0.282099	1.202524	0.246082
MSTRG.23030	0.487249	2.381829	0.698542	0.654504	0.675262	1.641918	1.852725	1.036744	0.804891	0.517896	0.065441	0.583845	0.697130	0.691001	0.334441
MSTRG.23032	1.115562	2.595338	0.890575	2.054313	3.836338	4.075759	0.595006	0.646129	0.746951	1.086117	0.546454	0.332459	1.223185	1.078590	0.684731
MSTRG.23042	0	1.800508	0	2.926239	7.493600	4.320301	0.606662	2.877786	1.650233	1.918950	1.934954	0.295534	2.724039	3.791456	1.619865
MSTRG.23045	1.604252	7.862749	2.967291	10.991908	22.963796	25.794316	3.135265	3.370968	2.797946	12.325927	4.112758	0.863748	21.388450	21.675953	18.819408
MSTRG.23051	0	0	0	0	0.000000	0.446780	0	0	0	1.238811	0.000000	0	3.026607	0.852000	0.000000
MSTRG.23052	0	0	0	0	0.000000	0	0	0	0	2.386831	0	0	1.720737	0.000000	0
MSTRG.23057	1.171623	2.622032	0.922562	4.574460	4.409797	4.352029	1.470151	2.105900	0.820364	2.165222	0.617689	0.930885	2.668597	4.430092	3.190646
MSTRG.23059	0.459474	0.130252	0.068530	1.347210	1.858701	2.307629	0.065282	0.355625	0.071497	0.808997	0.342820	0.064086	2.081402	1.752582	3.154815
MSTRG.2306	0.331453	0.807910	0	0.926477	1.541938	2.569243	0.281105	2.426551	0.612647	1.760592	0.621633	0.273195	0.280259	0.394470	0
MSTRG.23061	1.010922	1.183026	0.935280	2.095361	2.245746	3.308067	0.716756	1.596660	0.490831	1.098176	0.856657	0.347745	1.379775	1.195525	2.498293
MSTRG.23065	1.397366	1.616554	1.160584	3.046039	5.750812	4.977349	1.683142	1.892929	1.173399	2.648577	1.292350	0.558690	3.762595	4.243904	4.062623
MSTRG.23068	0.000000	0.000000	0.000000	3.039216	5.565143	1.273646	0.339035	26.191271	0.000000	0.000000	2.520453	0.000000	1.013198	2.138543	1.181961
MSTRG.23073	4.417047	162.967076	3.384674	245.382332	358.492717	344.396667	16.459918	19.018552	4.246563	113.045161	10.121464	0.828471	116.482413	123.063918	69.694928
MSTRG.23075	0.000000	14.319197	0.000000	0.745149	1.981549	49.323410	0.143797	0.000000	0.000000	10.100963	0.000000	0.720744	16.846748	20.394859	12.328208
MSTRG.23076	0.766414	1.299869	1.935762	0.987990	0.846983	2.939336	0	0.384060	0	0	0	0	0	0	0
MSTRG.23080	0	0	0.142938	1.663905	0.313442	0.789352	0.230548	0.959366	0.431298	0.451652	0.210396	0.037503	0.459709	1.666217	0
MSTRG.23081	0.187807	0	0	0	0.571922	2.087273	0	0.506586	0	0.127205	0.430103	0.344525	1.825383	0.980297	0.184078
MSTRG.23082	0	0	0	0	0	0.000000	0	0.000000	0	0	0	0	3.357820	3.622999	1.089261
MSTRG.23083	0.565588	0.471381	0	1.130974	1.606795	3.887283	0	0	0.514894	0	0	0	0	0	2.126542
MSTRG.23087	2.181870	6.994684	4.565810	7.418038	9.622709	8.323831	3.581122	5.966187	4.365253	4.651842	5.561303	2.604453	3.980067	4.241007	5.335805
MSTRG.23090	7.063109	6.601667	12.523945	15.545944	11.288364	16.467227	6.845120	8.106155	17.247588	10.273176	8.869855	12.590221	16.528547	19.125236	12.601377
MSTRG.23093	2.686365	0	0.574904	0.240094	0.696027	0.476886	0	0	0	0	0	0	0	0	1.009014
MSTRG.23094	0	0.274970	0.413938	0.459069	1.096041	1.000301	0.666051	0.768035	0.417337	0.320134	0.286791	0.126225	1.992140	0.927180	1.755239
MSTRG.23095	0	0	0	1.623170	4.173000	0	0	0	0.557655	0	0	0	0.753160	0.427454	0.092722
MSTRG.23096	0.103773	1.828488	1.200118	3.086097	2.623711	3.389535	3.624165	0.764035	1.827076	3.276762	1.217848	0.686005	3.169497	1.986028	3.662454
MSTRG.23097	0	0	0	0.401853	3.344024	0	0	0	0	0.028212	0	0.300981	0.167754	1.368786	0.231962
MSTRG.231	1.005271	1.677337	0.706707	3.513021	2.769540	6.905245	0	1.062757	0.000000	1.423228	0.703080	0	1.684730	2.347430	1.531726
MSTRG.23100	3.286749	4.424154	2.321816	5.361025	9.973341	5.552573	3.304542	4.217449	6.669539	5.245950	5.960573	2.182206	2.793367	6.266162	4.685523
MSTRG.23101	0.000000	0.000000	0.000000	0.000000	6.310628	1.551103	0.000000	25.819475	0.000000	1.278482	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.23104	1.041706	2.359482	0.638566	0.719306	0.653983	1.250128	0.298998	1.288081	0.651643	0.455978	0.623055	0.000000	0.000000	1.258733	0.455066
MSTRG.23105	0.000000	0.361181	0.531549	0.489102	0.743466	0.427694	0.511466	0.000000	2.786754	0.903721	0.000000	0.000000	0.509927	0.000000	1.157924
MSTRG.23106	0.000000	0.383061	0.000000	0.915051	2.511485	1.016807	0.299499	0.071142	0.000000	0.308695	0.000000	0.000000	1.039121	0.878388	1.823318
MSTRG.23109	0.338177	0.422774	0.148290	4.271085	2.538813	4.164752	0.000000	0.154059	0.000000	2.091222	0.298092	0.000000	1.132372	2.763176	2.052759
MSTRG.23111	15.800745	22.814655	14.382506	23.994202	25.974704	29.369325	9.452771	4.607539	13.171959	11.676766	8.807850	8.916435	11.561662	11.299675	9.060107
MSTRG.23116	0.000000	0.000000	0.000000	3.714755	1.410252	1.283475	0.000000	0.666879	0.000000	0.756795	0.000000	0.000000	0.000000	1.733480	1.095158
MSTRG.23117	0.000000	0.000000	0.000000	2.911360	0.829771	1.517952	0.000000	0.000000	0.000000	0.000000	0.643313	0.000000	1.043656	1.018933	1.335349
MSTRG.23119	0.000000	0.000000	0.000000	0.000000	1.501334	1.990204	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.790953	2.048435	0.000000
MSTRG.2312	0.426345	0.238078	0.125260	1.159826	3.799006	2.822535	0.120528	1.041069	0.262681	0.507056	0.384425	0.234272	0.821929	0.335731	1.373047
MSTRG.23120	0.421119	0.777970	0.000000	0.701264	1.347427	1.861023	0.000000	1.110396	0.000000	0.649330	0.000000	0.000000	0.000000	1.378832	0.569519
MSTRG.23121	0.000000	0.597616	1.207390	0.258383	0.000000	0.000000	0.000000	1.306630	0.000000	0.000000	0.926371	0.000000	0.000000	3.396446	0.520326
MSTRG.23122	0.498168	1.386101	0.000000	0.331923	1.132268	1.442176	0.000000	0.000000	1.043054	1.800282	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.23125	0	0	0.824491	0	0	0	0	0	2.550313	0	0	0.740175	0	0	1.358372
MSTRG.23127	0.638209	0.000000	0.288508	3.673158	4.720535	5.898648	0.000000	0.299732	0.302512	2.335767	0.641937	0.269796	3.044493	2.623696	2.883635
MSTRG.23129	0	2.776326	0	0	2.534560	1.413319	0.017569	0	0	0	0	0	0.465931	0	0.342267
MSTRG.2313	1.502803	3.350676	1.409834	5.059198	10.412179	9.470344	0.897774	3.505816	1.144347	3.058874	1.837358	0.360862	2.455193	4.628855	2.707082
MSTRG.23134	2.029844	2.336450	2.110906	2.915938	3.706458	3.732702	1.349685	1.882576	1.668370	2.143358	1.435235	0.798818	3.289017	3.825424	3.193322
MSTRG.23141	1.227777	0.427075	0	0.000000	1.302187	2.599848	0.239559	0.567726	0.558854	0.836813	0.209638	0	2.661707	3.162948	1.228063
MSTRG.23143	0	0.115756	0.121806	0.981927	1.282578	2.170374	0.116032	0.126545	0.183276	1.214807	0.248592	0	2.335857	3.618471	2.329211
MSTRG.23144	0.298037	0.000000	0	0.000000	4.053770	2.059947	0	0	0	1.490775	0	0.000000	2.919467	4.162732	2.703985
MSTRG.23149	0	2.938278	0.500878	0.289862	0.815942	1.507579	0	0.269819	0.168580	0	0	0	0.115677	0.000000	1.802106
