GeneID	FlyID	Genename	Module	Sendai Day 0 rep1	Sendai Day 0 rep2	Sendai Day 0 rep3	Sendai Day 7 rep1	Sendai Day 7 rep2	Sendai Day 7 rep3	Sapporo Day 0 rep1	Sapporo Day 0 rep2	Sapporo Day 0 rep3	Sapporo Day 7 rep1	Sapporo Day 7 rep2	Sapporo Day 7 rep3	Sapporo Day 31 rep1	Sapporo Day 31 rep2	Sapporo Day 31 rep3
MSTRG.11059	NA	NA	royalblue	4.74968469698585	3.93980983903692	4.59386334557063	3.82864132959455	3.41304023899706	3.85301905315839	4.21035457353345	4.49014014582058	4.25032441934816	3.84640254918775	4.12580911505864	3.10682751888453	3.85075532565968	3.4455132491967	3.74466401321844
MSTRG.11061	NA	NA	royalblue	3.58155793428366	0.705026846714145	2.33706623030375	0.763088578601351	1.8644199289934	0.714859178305306	1.72394861522543	2.67406647801917	1.78054569899504	2.36104795478277	2.72852397369288	1.45637143572888	1.47789643480491	1.61102219971599	2.24649412950597
MSTRG.11098	NA	NA	green	1.70884893577901	2.29016486056226	0.713423964373938	4.71371720219896	5.24825371547022	5.02934121174468	0.43339642424371	3.83056220907301	0.816634928751794	4.41854180656149	2.56382000713964	1.24455526198621	4.56246621542692	4.29955217231204	3.88064576000254
MSTRG.1113	NA	NA	salmon	0	0	0	1.84863075161605	1.94186915965046	1.45171120339587	0	0	0	0	0	0	0.490912024058712	0	0.693967274074526
MSTRG.11261	NA	NA	black	0.117224261676905	1.15863044873705	0.0453325276693183	1.66140210738938	2.19986296427323	2.20296867727809	0	0.507776376515103	0.0550831779633369	1.1868561166022	0.577160507128003	0	1.85761002556693	1.4859301368854	1.78181039351633
MSTRG.11293	NA	NA	blue	0.476121382715839	1.15715174649128	0.425355100392355	1.91768723587367	2.2070944644211	3.03047786872468	0	0	0	0	0.433803404117628	0	2.79101885936695	2.36870326573568	0
MSTRG.11294	NA	NA	magenta	2.12548910343504	3.79089555812491	2.47010809254517	4.57254707860117	4.85810809593656	5.55942022732396	1.94494238198634	1.08881053739024	2.03204793162069	4.33066444712547	1.68931213354925	0.799287942811597	4.85979665291847	5.28746749302291	5.13187090916507
MSTRG.11336	NA	NA	blue	0	1.70302980375703	0	2.13358851295022	1.20549573769298	2.16441847916078	0	0.602253522149361	0	0	0	0	3.23935878090682	3.30473691979742	3.72044582128616
MSTRG.11337	NA	NA	green	0.200863381766749	5.72800660538343	0.403747631786383	5.79112216685438	4.60257196907383	5.67737200009264	1.2519456650269	3.33279900312807	0.497851453828732	5.99022518486827	1.17363980311962	0.652726025509207	7.1770326445094	7.25870164320555	7.36382219341247
MSTRG.11342	NA	NA	green	0	1.77806219641419	0	2.55621627569572	3.2333056814763	2.89510772799296	0.496052211040304	0	0	2.79687368357623	0.522326982479689	0	2.9078345787021	2.74618289652591	3.0142031591918
MSTRG.11479	NA	NA	green	0.175022484589434	2.11338779246115	0	2.54180771003053	2.97052974766695	3.50332405393011	0.149053809092227	0.555882890431568	0	2.41753363560666	0.548803540464774	0	2.55459695530362	3.68533166692169	2.40700461306847
MSTRG.1149	NA	NA	salmon	0	0	0	2.68520527418915	2.76532596479779	2.4436591603763	0	0	0	0.640382155666849	0	0	0.613207245797547	1.31672444241563	1.14589392471904
MSTRG.1150	NA	NA	cyan	0	0.49013366201446	0	2.19645691291214	3.21328583950421	2.10601725906611	0	0	0	1.19115201793431	0	0	0.580177329514288	1.00742014239545	1.48176340217719
MSTRG.11529	NA	NA	brown	0.636791180583119	2.60351264575231	0.572030099591652	5.4790020495559	5.93916706768162	5.90833828674445	0	1.34071037621576	0.595383351333493	4.89016834145224	3.54015166409441	0.29608967517759	5.48553344741071	6.27970343052097	5.0114071225595
MSTRG.11592	NA	NA	blue	0.22364619666975	0.273728324706068	0	0.748797822579653	1.55339589439798	1.19982810823482	0.0986216772289554	0.062543127352955	0	1.26974653539464	0.202183235189333	0.0959365689582527	1.33568275889794	1.70669453857912	0.945839893977877
